IM Race-Ethnicity no Unknown,18_Age Categories for NordPred,IM Subsite,IM Histology with All,IM 5-year LATEST,Crude Rate,Count,Population
1,12,2,2,2,0.05,97,182553687
1,12,2,2,3,0.05,88,182553687
1,12,3,0,0,0.15,274,182553687
1,12,3,0,1,0.15,269,182553687
1,12,3,0,2,0.17,310,182553687
1,12,3,0,3,0.13,242,182553687
1,12,3,1,0,0.02,30,182553687
1,12,3,1,1,0.02,38,182553687
1,12,3,1,2,0.03,48,182553687
1,12,3,1,3,0.02,29,182553687
1,12,3,2,0,0.17,304,182553687
1,12,3,2,1,0.17,306,182553687
1,12,3,2,2,0.19,352,182553687
1,12,3,2,3,0.15,269,182553687
1,13,0,0,0,0.11,195,182553687
1,13,0,0,1,0.11,206,182553687
1,13,0,0,2,0.09,157,182553687
1,13,0,0,3,0.08,144,182553687
1,13,0,1,0,0.01,26,182553687
1,13,0,1,1,0.02,35,182553687
1,13,0,1,2,0.01,21,182553687
1,13,0,1,3,0.01,12,182553687
1,13,0,2,0,0.12,220,182553687
1,13,0,2,1,0.13,237,182553687
1,13,0,2,2,0.1,176,182553687
1,13,0,2,3,0.08,154,182553687
1,13,1,0,0,0.03,52,182553687
1,13,1,0,1,0.03,53,182553687
1,13,1,0,2,0.03,55,182553687
1,13,1,0,3,0.03,53,182553687
1,13,1,1,0,^,^,182553687
1,13,1,1,1,^,^,182553687
1,13,1,1,2,^,^,182553687
1,13,1,1,3,^,^,182553687
1,13,1,2,0,0.03,57,182553687
1,13,1,2,1,0.03,58,182553687
1,13,1,2,2,0.03,57,182553687
1,13,1,2,3,0.03,52,182553687
1,13,2,0,0,0.06,101,182553687
1,13,2,0,1,0.05,92,182553687
1,13,2,0,2,0.05,91,182553687
1,13,2,0,3,0.04,73,182553687
1,13,2,1,0,0.01,13,182553687
1,13,2,1,1,0.01,15,182553687
1,13,2,1,2,0.01,19,182553687
1,13,2,1,3,^,^,182553687
1,13,2,2,0,0.06,114,182553687
1,13,2,2,1,0.06,108,182553687
1,13,2,2,2,0.06,109,182553687
1,13,2,2,3,0.04,77,182553687
1,13,3,0,0,0.19,348,182553687
1,13,3,0,1,0.19,351,182553687
1,13,3,0,2,0.17,303,182553687
1,13,3,0,3,0.15,270,182553687
1,13,3,1,0,0.02,44,182553687
1,13,3,1,1,0.03,55,182553687
1,13,3,1,2,0.02,43,182553687
1,13,3,1,3,0.01,17,182553687
1,13,3,2,0,0.21,391,182553687
1,13,3,2,1,0.22,403,182553687
1,13,3,2,2,0.19,342,182553687
1,13,3,2,3,0.16,283,182553687
1,14,0,0,0,0.13,238,182553687
1,14,0,0,1,0.13,240,182553687
1,14,0,0,2,0.11,194,182553687
1,14,0,0,3,0.06,115,182553687
1,14,0,1,0,0.01,16,182553687
1,14,0,1,1,0.01,20,182553687
1,14,0,1,2,0.01,22,182553687
1,14,0,1,3,0.01,14,182553687
1,14,0,2,0,0.14,252,182553687
1,14,0,2,1,0.14,259,182553687
1,14,0,2,2,0.12,213,182553687
1,14,0,2,3,0.07,127,182553687
1,14,1,0,0,0.02,34,182553687
1,14,1,0,1,0.03,53,182553687
1,14,1,0,2,0.03,48,182553687
1,14,1,0,3,0.02,40,182553687
1,14,1,1,0,^,^,182553687
1,14,1,1,1,^,^,182553687
1,14,1,1,2,^,^,182553687
1,14,1,1,3,^,^,182553687
1,14,1,2,0,0.02,38,182553687
1,14,1,2,1,0.03,52,182553687
1,14,1,2,2,0.03,50,182553687
1,14,1,2,3,0.02,41,182553687
1,14,2,0,0,0.07,122,182553687
1,14,2,0,1,0.05,84,182553687
1,14,2,0,2,0.05,93,182553687
1,14,2,0,3,0.04,64,182553687
1,14,2,1,0,0.01,11,182553687
1,14,2,1,1,0.01,15,182553687
1,14,2,1,2,0.01,25,182553687
1,14,2,1,3,0.01,11,182553687
1,14,2,2,0,0.07,133,182553687
1,14,2,2,1,0.05,99,182553687
1,14,2,2,2,0.06,115,182553687
1,14,2,2,3,0.04,75,182553687
1,14,3,0,0,0.22,394,182553687
1,14,3,0,1,0.21,377,182553687
1,14,3,0,2,0.18,335,182553687
1,14,3,0,3,0.12,219,182553687
1,14,3,1,0,0.02,31,182553687
1,14,3,1,1,0.02,36,182553687
1,14,3,1,2,0.03,50,182553687
1,14,3,1,3,0.01,27,182553687
1,14,3,2,0,0.23,423,182553687
1,14,3,2,1,0.22,410,182553687
1,14,3,2,2,0.21,378,182553687
1,14,3,2,3,0.13,243,182553687
1,15,0,0,0,0.12,219,182553687
1,15,0,0,1,0.13,231,182553687
1,15,0,0,2,0.1,184,182553687
1,15,0,0,3,0.07,119,182553687
1,15,0,1,0,0.01,24,182553687
1,15,0,1,1,0.01,15,182553687
1,15,0,1,2,0.01,25,182553687
1,15,0,1,3,0.01,14,182553687
1,15,0,2,0,0.13,239,182553687
1,15,0,2,1,0.13,243,182553687
1,15,0,2,2,0.11,206,182553687
1,15,0,2,3,0.07,131,182553687
1,15,1,0,0,0.02,42,182553687
1,15,1,0,1,0.02,31,182553687
1,15,1,0,2,0.02,32,182553687
1,15,1,0,3,0.02,34,182553687
1,15,1,1,0,^,^,182553687
1,15,1,1,1,^,^,182553687
1,15,1,1,2,^,^,182553687
1,15,1,1,3,^,^,182553687
1,15,1,2,0,0.03,46,182553687
1,15,1,2,1,0.02,33,182553687
1,15,1,2,2,0.02,34,182553687
1,15,1,2,3,0.02,35,182553687
1,15,2,0,0,0.06,105,182553687
1,15,2,0,1,0.05,87,182553687
1,15,2,0,2,0.04,76,182553687
1,15,2,0,3,0.03,58,182553687
1,15,2,1,0,0.01,13,182553687
1,15,2,1,1,0.01,15,182553687
1,15,2,1,2,0.01,22,182553687
1,15,2,1,3,0.01,14,182553687
1,15,2,2,0,0.07,119,182553687
1,15,2,2,1,0.06,102,182553687
1,15,2,2,2,0.05,97,182553687
1,15,2,2,3,0.04,72,182553687
1,15,3,0,0,0.2,366,182553687
1,15,3,0,1,0.19,349,182553687
1,15,3,0,2,0.16,292,182553687
1,15,3,0,3,0.12,211,182553687
1,15,3,1,0,0.02,41,182553687
1,15,3,1,1,0.02,32,182553687
1,15,3,1,2,0.03,49,182553687
1,15,3,1,3,0.02,29,182553687
1,15,3,2,0,0.22,404,182553687
1,15,3,2,1,0.21,378,182553687
1,15,3,2,2,0.18,337,182553687
1,15,3,2,3,0.13,238,182553687
1,16,0,0,0,0.11,201,182553687
1,16,0,0,1,0.1,179,182553687
1,16,0,0,2,0.08,149,182553687
1,16,0,0,3,0.06,109,182553687
1,16,0,1,0,0.01,10,182553687
1,16,0,1,1,0.01,15,182553687
1,16,0,1,2,0.01,11,182553687
1,16,0,1,3,^,^,182553687
1,16,0,2,0,0.12,211,182553687
1,16,0,2,1,0.11,193,182553687
1,16,0,2,2,0.09,156,182553687
1,16,0,2,3,0.06,114,182553687
1,16,1,0,0,0.01,27,182553687
1,16,1,0,1,0.02,41,182553687
1,16,1,0,2,0.02,28,182553687
1,16,1,0,3,0.01,23,182553687
1,16,1,1,0,^,^,182553687
1,16,1,1,1,^,^,182553687
1,16,1,1,2,^,^,182553687
1,16,1,1,3,^,^,182553687
1,16,1,2,0,0.02,29,182553687
1,16,1,2,1,0.02,42,182553687
1,16,1,2,2,0.02,30,182553687
1,16,1,2,3,0.01,23,182553687
1,16,2,0,0,0.05,89,182553687
1,16,2,0,1,0.04,76,182553687
1,16,2,0,2,0.04,65,182553687
1,16,2,0,3,0.03,56,182553687
1,16,2,1,0,^,^,182553687
1,16,2,1,1,^,^,182553687
1,16,2,1,2,0.01,16,182553687
1,16,2,1,3,^,^,182553687
1,16,2,2,0,0.05,93,182553687
1,16,2,2,1,0.05,83,182553687
1,16,2,2,2,0.04,80,182553687
1,16,2,2,3,0.03,59,182553687
1,16,3,0,0,0.17,317,182553687
1,16,3,0,1,0.16,296,182553687
1,16,3,0,2,0.13,242,182553687
1,16,3,0,3,0.1,188,182553687
1,16,3,1,0,0.01,16,182553687
1,16,3,1,1,0.01,25,182553687
1,16,3,1,2,0.02,29,182553687
1,16,3,1,3,0.01,11,182553687
1,16,3,2,0,0.18,333,182553687
1,16,3,2,1,0.17,318,182553687
1,16,3,2,2,0.15,266,182553687
1,16,3,2,3,0.11,196,182553687
1,17,0,0,0,0.12,219,182553687
1,17,0,0,1,0.12,219,182553687
1,17,0,0,2,0.09,161,182553687
1,17,0,0,3,0.09,160,182553687
1,17,0,1,0,^,^,182553687
1,17,0,1,1,0.01,11,182553687
1,17,0,1,2,0.01,11,182553687
1,17,0,1,3,0.01,10,182553687
1,17,0,2,0,0.12,224,182553687
1,17,0,2,1,0.13,229,182553687
1,17,0,2,2,0.09,172,182553687
1,17,0,2,3,0.09,166,182553687
1,17,1,0,0,0.01,26,182553687
1,17,1,0,1,0.01,20,182553687
1,17,1,0,2,0.02,39,182553687
1,17,1,0,3,0.01,21,182553687
1,17,1,1,0,^,^,182553687
1,17,1,1,1,^,^,182553687
1,17,1,1,2,^,^,182553687
1,17,1,1,3,^,^,182553687
1,17,1,2,0,0.01,26,182553687
1,17,1,2,1,0.01,21,182553687
1,17,1,2,2,0.02,40,182553687
1,17,1,2,3,0.01,22,182553687
1,17,2,0,0,0.04,79,182553687
1,17,2,0,1,0.04,80,182553687
1,17,2,0,2,0.04,76,182553687
1,17,2,0,3,0.04,66,182553687
1,17,2,1,0,0.01,11,182553687
1,17,2,1,1,0.01,13,182553687
1,17,2,1,2,0.01,11,182553687
1,17,2,1,3,^,^,182553687
1,17,2,2,0,0.05,90,182553687
1,17,2,2,1,0.05,92,182553687
1,17,2,2,2,0.05,87,182553687
1,17,2,2,3,0.04,73,182553687
1,17,3,0,0,0.18,324,182553687
1,17,3,0,1,0.17,319,182553687
1,17,3,0,2,0.15,276,182553687
1,17,3,0,3,0.14,247,182553687
1,17,3,1,0,0.01,16,182553687
1,17,3,1,1,0.01,25,182553687
1,17,3,1,2,0.01,23,182553687
1,17,3,1,3,0.01,19,182553687
1,17,3,2,0,0.19,340,182553687
1,17,3,2,1,0.19,342,182553687
1,17,3,2,2,0.16,299,182553687
1,17,3,2,3,0.14,261,182553687
2,0,0,0,0,^,^,14100484
2,0,0,0,1,^,^,14100484
2,0,0,0,2,^,^,14100484
2,0,0,0,3,^,^,14100484
2,0,0,1,0,^,^,14100484
2,0,0,1,1,^,^,14100484
2,0,0,1,2,^,^,14100484
2,0,0,1,3,^,^,14100484
2,0,0,2,0,^,^,14100484
2,0,0,2,1,^,^,14100484
2,0,0,2,2,^,^,14100484
2,0,0,2,3,^,^,14100484
2,0,1,0,0,^,^,14100484
2,0,1,0,1,^,^,14100484
2,0,1,0,2,^,^,14100484
2,0,1,0,3,^,^,14100484
2,0,1,1,0,^,^,14100484
2,0,1,1,1,^,^,14100484
2,0,1,1,2,^,^,14100484
2,0,1,1,3,^,^,14100484
2,0,1,2,0,^,^,14100484
2,0,1,2,1,^,^,14100484
2,0,1,2,2,^,^,14100484
2,0,1,2,3,^,^,14100484
2,0,2,0,0,^,^,14100484
2,0,2,0,1,^,^,14100484
2,0,2,0,2,^,^,14100484
2,0,2,0,3,^,^,14100484
2,0,2,1,0,^,^,14100484
2,0,2,1,1,^,^,14100484
2,0,2,1,2,^,^,14100484
2,0,2,1,3,^,^,14100484
2,0,2,2,0,^,^,14100484
2,0,2,2,1,^,^,14100484
2,0,2,2,2,^,^,14100484
2,0,2,2,3,^,^,14100484
2,0,3,0,0,^,^,14100484
2,0,3,0,1,^,^,14100484
2,0,3,0,2,^,^,14100484
2,0,3,0,3,^,^,14100484
2,0,3,1,0,^,^,14100484
2,0,3,1,1,^,^,14100484
2,0,3,1,2,^,^,14100484
2,0,3,1,3,^,^,14100484
2,0,3,2,0,^,^,14100484
2,0,3,2,1,^,^,14100484
2,0,3,2,2,^,^,14100484
2,0,3,2,3,^,^,14100484
2,1,0,0,0,^,^,14100484
2,1,0,0,1,^,^,14100484
2,1,0,0,2,^,^,14100484
2,1,0,0,3,^,^,14100484
2,1,0,1,0,^,^,14100484
2,1,0,1,1,^,^,14100484
2,1,0,1,2,^,^,14100484
2,1,0,1,3,^,^,14100484
2,1,0,2,0,^,^,14100484
2,1,0,2,1,^,^,14100484
2,1,0,2,2,^,^,14100484
2,1,0,2,3,^,^,14100484
2,1,1,0,0,^,^,14100484
2,1,1,0,1,^,^,14100484
2,1,1,0,2,^,^,14100484
2,1,1,0,3,^,^,14100484
2,1,1,1,0,^,^,14100484
2,1,1,1,1,^,^,14100484
2,1,1,1,2,^,^,14100484
2,1,1,1,3,^,^,14100484
2,1,1,2,0,^,^,14100484
2,1,1,2,1,^,^,14100484
2,1,1,2,2,^,^,14100484
2,1,1,2,3,^,^,14100484
2,1,2,0,0,^,^,14100484
2,1,2,0,1,^,^,14100484
2,1,2,0,2,^,^,14100484
2,1,2,0,3,^,^,14100484
2,1,2,1,0,^,^,14100484
2,1,2,1,1,^,^,14100484
2,1,2,1,2,^,^,14100484
2,1,2,1,3,^,^,14100484
2,1,2,2,0,^,^,14100484
2,1,2,2,1,^,^,14100484
2,1,2,2,2,^,^,14100484
2,1,2,2,3,^,^,14100484
2,1,3,0,0,^,^,14100484
2,1,3,0,1,^,^,14100484
2,1,3,0,2,^,^,14100484
2,1,3,0,3,^,^,14100484
2,1,3,1,0,^,^,14100484
2,1,3,1,1,^,^,14100484
2,1,3,1,2,^,^,14100484
2,1,3,1,3,^,^,14100484
2,1,3,2,0,^,^,14100484
2,1,3,2,1,^,^,14100484
2,1,3,2,2,^,^,14100484
2,1,3,2,3,^,^,14100484
2,2,0,0,0,^,^,14100484
2,2,0,0,1,^,^,14100484
2,2,0,0,2,^,^,14100484
2,2,0,0,3,^,^,14100484
2,2,0,1,0,^,^,14100484
2,2,0,1,1,^,^,14100484
2,2,0,1,2,^,^,14100484
2,2,0,1,3,^,^,14100484
2,2,0,2,0,^,^,14100484
2,2,0,2,1,^,^,14100484
2,2,0,2,2,^,^,14100484
2,2,0,2,3,^,^,14100484
2,2,1,0,0,^,^,14100484
2,2,1,0,1,^,^,14100484
2,2,1,0,2,^,^,14100484
2,2,1,0,3,^,^,14100484
2,2,1,1,0,^,^,14100484
2,2,1,1,1,^,^,14100484
2,2,1,1,2,^,^,14100484
2,2,1,1,3,^,^,14100484
2,2,1,2,0,^,^,14100484
2,2,1,2,1,^,^,14100484
2,2,1,2,2,^,^,14100484
2,2,1,2,3,^,^,14100484
2,2,2,0,0,^,^,14100484
2,2,2,0,1,^,^,14100484
2,2,2,0,2,^,^,14100484
2,2,2,0,3,^,^,14100484
2,2,2,1,0,^,^,14100484
2,2,2,1,1,^,^,14100484
2,2,2,1,2,^,^,14100484
2,2,2,1,3,^,^,14100484
2,2,2,2,0,^,^,14100484
2,2,2,2,1,^,^,14100484
2,2,2,2,2,^,^,14100484
2,2,2,2,3,^,^,14100484
2,2,3,0,0,^,^,14100484
2,2,3,0,1,^,^,14100484
2,2,3,0,2,^,^,14100484
2,2,3,0,3,^,^,14100484
2,2,3,1,0,^,^,14100484
2,2,3,1,1,^,^,14100484
2,2,3,1,2,^,^,14100484
2,2,3,1,3,^,^,14100484
2,2,3,2,0,^,^,14100484
2,2,3,2,1,^,^,14100484
2,2,3,2,2,^,^,14100484
2,2,3,2,3,^,^,14100484
2,3,0,0,0,^,^,14100484
2,3,0,0,1,^,^,14100484
2,3,0,0,2,^,^,14100484
2,3,0,0,3,^,^,14100484
2,3,0,1,0,^,^,14100484
2,3,0,1,1,^,^,14100484
2,3,0,1,2,^,^,14100484
2,3,0,1,3,^,^,14100484
2,3,0,2,0,^,^,14100484
2,3,0,2,1,^,^,14100484
2,3,0,2,2,^,^,14100484
2,3,0,2,3,^,^,14100484
2,3,1,0,0,^,^,14100484
2,3,1,0,1,^,^,14100484
2,3,1,0,2,^,^,14100484
2,3,1,0,3,^,^,14100484
2,3,1,1,0,^,^,14100484
2,3,1,1,1,^,^,14100484
2,3,1,1,2,^,^,14100484
2,3,1,1,3,^,^,14100484
2,3,1,2,0,^,^,14100484
2,3,1,2,1,^,^,14100484
2,3,1,2,2,^,^,14100484
2,3,1,2,3,^,^,14100484
2,3,2,0,0,^,^,14100484
2,3,2,0,1,^,^,14100484
2,3,2,0,2,^,^,14100484
2,3,2,0,3,^,^,14100484
2,3,2,1,0,^,^,14100484
2,3,2,1,1,^,^,14100484
2,3,2,1,2,^,^,14100484
2,3,2,1,3,^,^,14100484
2,3,2,2,0,^,^,14100484
2,3,2,2,1,^,^,14100484
2,3,2,2,2,^,^,14100484
2,3,2,2,3,^,^,14100484
2,3,3,0,0,^,^,14100484
2,3,3,0,1,^,^,14100484
2,3,3,0,2,^,^,14100484
2,3,3,0,3,^,^,14100484
2,3,3,1,0,^,^,14100484
2,3,3,1,1,^,^,14100484
2,3,3,1,2,^,^,14100484
2,3,3,1,3,^,^,14100484
2,3,3,2,0,^,^,14100484
2,3,3,2,1,^,^,14100484
2,3,3,2,2,^,^,14100484
2,3,3,2,3,^,^,14100484
2,4,0,0,0,^,^,14100484
2,4,0,0,1,^,^,14100484
2,4,0,0,2,^,^,14100484
2,4,0,0,3,^,^,14100484
2,4,0,1,0,^,^,14100484
2,4,0,1,1,^,^,14100484
2,4,0,1,2,^,^,14100484
2,4,0,1,3,^,^,14100484
2,4,0,2,0,^,^,14100484
2,4,0,2,1,^,^,14100484
2,4,0,2,2,^,^,14100484
2,4,0,2,3,^,^,14100484
2,4,1,0,0,^,^,14100484
2,4,1,0,1,^,^,14100484
2,4,1,0,2,^,^,14100484
2,4,1,0,3,^,^,14100484
2,4,1,1,0,^,^,14100484
2,4,1,1,1,^,^,14100484
2,4,1,1,2,^,^,14100484
2,4,1,1,3,^,^,14100484
2,4,1,2,0,^,^,14100484
2,4,1,2,1,^,^,14100484
2,4,1,2,2,^,^,14100484
2,4,1,2,3,^,^,14100484
2,4,2,0,0,^,^,14100484
2,4,2,0,1,^,^,14100484
2,4,2,0,2,^,^,14100484
2,4,2,0,3,^,^,14100484
2,4,2,1,0,^,^,14100484
2,4,2,1,1,^,^,14100484
2,4,2,1,2,^,^,14100484
2,4,2,1,3,^,^,14100484
2,4,2,2,0,^,^,14100484
2,4,2,2,1,^,^,14100484
2,4,2,2,2,^,^,14100484
2,4,2,2,3,^,^,14100484
2,4,3,0,0,^,^,14100484
2,4,3,0,1,^,^,14100484
2,4,3,0,2,^,^,14100484
2,4,3,0,3,^,^,14100484
2,4,3,1,0,^,^,14100484
2,4,3,1,1,^,^,14100484
2,4,3,1,2,^,^,14100484
2,4,3,1,3,^,^,14100484
2,4,3,2,0,^,^,14100484
2,4,3,2,1,^,^,14100484
2,4,3,2,2,^,^,14100484
2,4,3,2,3,^,^,14100484
2,5,0,0,0,^,^,14100484
2,5,0,0,1,^,^,14100484
2,5,0,0,2,^,^,14100484
2,5,0,0,3,^,^,14100484
2,5,0,1,0,^,^,14100484
2,5,0,1,1,^,^,14100484
2,5,0,1,2,^,^,14100484
2,5,0,1,3,^,^,14100484
2,5,0,2,0,^,^,14100484
2,5,0,2,1,^,^,14100484
2,5,0,2,2,^,^,14100484
2,5,0,2,3,^,^,14100484
2,5,1,0,0,^,^,14100484
2,5,1,0,1,^,^,14100484
2,5,1,0,2,^,^,14100484
2,5,1,0,3,^,^,14100484
2,5,1,1,0,^,^,14100484
2,5,1,1,1,^,^,14100484
2,5,1,1,2,^,^,14100484
2,5,1,1,3,^,^,14100484
2,5,1,2,0,^,^,14100484
2,5,1,2,1,^,^,14100484
2,5,1,2,2,^,^,14100484
2,5,1,2,3,^,^,14100484
2,5,2,0,0,^,^,14100484
2,5,2,0,1,^,^,14100484
2,5,2,0,2,^,^,14100484
2,5,2,0,3,^,^,14100484
2,5,2,1,0,^,^,14100484
2,5,2,1,1,^,^,14100484
2,5,2,1,2,^,^,14100484
2,5,2,1,3,^,^,14100484
2,5,2,2,0,^,^,14100484
2,5,2,2,1,^,^,14100484
2,5,2,2,2,^,^,14100484
2,5,2,2,3,^,^,14100484
2,5,3,0,0,^,^,14100484
2,5,3,0,1,^,^,14100484
2,5,3,0,2,^,^,14100484
2,5,3,0,3,^,^,14100484
2,5,3,1,0,^,^,14100484
2,5,3,1,1,^,^,14100484
2,5,3,1,2,^,^,14100484
2,5,3,1,3,^,^,14100484
2,5,3,2,0,^,^,14100484
2,5,3,2,1,^,^,14100484
2,5,3,2,2,^,^,14100484
2,5,3,2,3,^,^,14100484
2,6,0,0,0,^,^,14100484
2,6,0,0,1,^,^,14100484
2,6,0,0,2,^,^,14100484
2,6,0,0,3,^,^,14100484
2,6,0,1,0,^,^,14100484
2,6,0,1,1,^,^,14100484
2,6,0,1,2,^,^,14100484
2,6,0,1,3,^,^,14100484
2,6,0,2,0,^,^,14100484
2,6,0,2,1,^,^,14100484
2,6,0,2,2,^,^,14100484
2,6,0,2,3,^,^,14100484
2,6,1,0,0,^,^,14100484
2,6,1,0,1,^,^,14100484
2,6,1,0,2,^,^,14100484
2,6,1,0,3,^,^,14100484
2,6,1,1,0,^,^,14100484
2,6,1,1,1,^,^,14100484
2,6,1,1,2,^,^,14100484
2,6,1,1,3,^,^,14100484
2,6,1,2,0,^,^,14100484
2,6,1,2,1,^,^,14100484
2,6,1,2,2,^,^,14100484
2,6,1,2,3,^,^,14100484
2,6,2,0,0,^,^,14100484
2,6,2,0,1,^,^,14100484
2,6,2,0,2,^,^,14100484
2,6,2,0,3,^,^,14100484
2,6,2,1,0,^,^,14100484
2,6,2,1,1,^,^,14100484
2,6,2,1,2,^,^,14100484
2,6,2,1,3,^,^,14100484
2,6,2,2,0,^,^,14100484
2,6,2,2,1,^,^,14100484
2,6,2,2,2,^,^,14100484
2,6,2,2,3,^,^,14100484
2,6,3,0,0,^,^,14100484
2,6,3,0,1,^,^,14100484
2,6,3,0,2,^,^,14100484
2,6,3,0,3,^,^,14100484
2,6,3,1,0,^,^,14100484
2,6,3,1,1,^,^,14100484
2,6,3,1,2,^,^,14100484
2,6,3,1,3,^,^,14100484
2,6,3,2,0,^,^,14100484
2,6,3,2,1,^,^,14100484
2,6,3,2,2,^,^,14100484
2,6,3,2,3,^,^,14100484
2,7,0,0,0,^,^,14100484
2,7,0,0,1,^,^,14100484
2,7,0,0,2,^,^,14100484
2,7,0,0,3,^,^,14100484
2,7,0,1,0,^,^,14100484
2,7,0,1,1,^,^,14100484
2,7,0,1,2,^,^,14100484
2,7,0,1,3,^,^,14100484
2,7,0,2,0,^,^,14100484
2,7,0,2,1,^,^,14100484
2,7,0,2,2,^,^,14100484
2,7,0,2,3,^,^,14100484
2,7,1,0,0,^,^,14100484
2,7,1,0,1,^,^,14100484
2,7,1,0,2,^,^,14100484
2,7,1,0,3,^,^,14100484
2,7,1,1,0,^,^,14100484
2,7,1,1,1,^,^,14100484
2,7,1,1,2,^,^,14100484
2,7,1,1,3,^,^,14100484
2,7,1,2,0,^,^,14100484
2,7,1,2,1,^,^,14100484
2,7,1,2,2,^,^,14100484
2,7,1,2,3,^,^,14100484
2,7,2,0,0,^,^,14100484
2,7,2,0,1,^,^,14100484
2,7,2,0,2,^,^,14100484
2,7,2,0,3,^,^,14100484
2,7,2,1,0,^,^,14100484
2,7,2,1,1,^,^,14100484
2,7,2,1,2,^,^,14100484
2,7,2,1,3,^,^,14100484
2,7,2,2,0,^,^,14100484
2,7,2,2,1,^,^,14100484
2,7,2,2,2,^,^,14100484
2,7,2,2,3,^,^,14100484
2,7,3,0,0,^,^,14100484
2,7,3,0,1,^,^,14100484
2,7,3,0,2,0.07,10,14100484
2,7,3,0,3,^,^,14100484
2,7,3,1,0,^,^,14100484
2,7,3,1,1,^,^,14100484
2,7,3,1,2,^,^,14100484
2,7,3,1,3,^,^,14100484
2,7,3,2,0,^,^,14100484
2,7,3,2,1,^,^,14100484
2,7,3,2,2,0.07,10,14100484
2,7,3,2,3,^,^,14100484
2,8,0,0,0,^,^,14100484
2,8,0,0,1,^,^,14100484
2,8,0,0,2,^,^,14100484
2,8,0,0,3,^,^,14100484
2,8,0,1,0,^,^,14100484
2,8,0,1,1,^,^,14100484
2,8,0,1,2,^,^,14100484
2,8,0,1,3,^,^,14100484
2,8,0,2,0,^,^,14100484
2,8,0,2,1,^,^,14100484
2,8,0,2,2,^,^,14100484
2,8,0,2,3,^,^,14100484
2,8,1,0,0,^,^,14100484
2,8,1,0,1,^,^,14100484
2,8,1,0,2,^,^,14100484
2,8,1,0,3,^,^,14100484
2,8,1,1,0,^,^,14100484
2,8,1,1,1,^,^,14100484
2,8,1,1,2,^,^,14100484
2,8,1,1,3,^,^,14100484
2,8,1,2,0,^,^,14100484
2,8,1,2,1,^,^,14100484
2,8,1,2,2,^,^,14100484
2,8,1,2,3,^,^,14100484
2,8,2,0,0,^,^,14100484
2,8,2,0,1,^,^,14100484
2,8,2,0,2,^,^,14100484
2,8,2,0,3,^,^,14100484
2,8,2,1,0,^,^,14100484
2,8,2,1,1,^,^,14100484
2,8,2,1,2,^,^,14100484
2,8,2,1,3,^,^,14100484
2,8,2,2,0,^,^,14100484
2,8,2,2,1,^,^,14100484
2,8,2,2,2,^,^,14100484
2,8,2,2,3,^,^,14100484
2,8,3,0,0,^,^,14100484
2,8,3,0,1,^,^,14100484
2,8,3,0,2,^,^,14100484
2,8,3,0,3,^,^,14100484
2,8,3,1,0,^,^,14100484
2,8,3,1,1,^,^,14100484
2,8,3,1,2,^,^,14100484
2,8,3,1,3,^,^,14100484
2,8,3,2,0,^,^,14100484
2,8,3,2,1,^,^,14100484
2,8,3,2,2,^,^,14100484
2,8,3,2,3,^,^,14100484
2,9,0,0,0,^,^,14100484
2,9,0,0,1,0.08,11,14100484
2,9,0,0,2,^,^,14100484
2,9,0,0,3,^,^,14100484
2,9,0,1,0,^,^,14100484
2,9,0,1,1,^,^,14100484
2,9,0,1,2,^,^,14100484
2,9,0,1,3,^,^,14100484
2,9,0,2,0,^,^,14100484
2,9,0,2,1,0.08,11,14100484
2,9,0,2,2,^,^,14100484
2,9,0,2,3,^,^,14100484
2,9,1,0,0,^,^,14100484
2,9,1,0,1,^,^,14100484
2,9,1,0,2,^,^,14100484
2,9,1,0,3,^,^,14100484
2,9,1,1,0,^,^,14100484
2,9,1,1,1,^,^,14100484
2,9,1,1,2,^,^,14100484
2,9,1,1,3,^,^,14100484
2,9,1,2,0,^,^,14100484
2,9,1,2,1,^,^,14100484
2,9,1,2,2,^,^,14100484
2,9,1,2,3,^,^,14100484
2,9,2,0,0,^,^,14100484
2,9,2,0,1,^,^,14100484
2,9,2,0,2,^,^,14100484
2,9,2,0,3,^,^,14100484
2,9,2,1,0,^,^,14100484
2,9,2,1,1,^,^,14100484
2,9,2,1,2,^,^,14100484
2,9,2,1,3,^,^,14100484
2,9,2,2,0,^,^,14100484
2,9,2,2,1,^,^,14100484
2,9,2,2,2,^,^,14100484
2,9,2,2,3,^,^,14100484
2,9,3,0,0,0.09,13,14100484
2,9,3,0,1,0.16,22,14100484
2,9,3,0,2,0.1,14,14100484
2,9,3,0,3,0.11,15,14100484
2,9,3,1,0,^,^,14100484
2,9,3,1,1,^,^,14100484
2,9,3,1,2,^,^,14100484
2,9,3,1,3,^,^,14100484
2,9,3,2,0,0.1,14,14100484
2,9,3,2,1,0.16,22,14100484
2,9,3,2,2,0.09,13,14100484
2,9,3,2,3,0.11,15,14100484
2,10,0,0,0,^,^,14100484
2,10,0,0,1,^,^,14100484
2,10,0,0,2,0.09,12,14100484
2,10,0,0,3,^,^,14100484
2,10,0,1,0,^,^,14100484
2,10,0,1,1,^,^,14100484
2,10,0,1,2,^,^,14100484
2,10,0,1,3,^,^,14100484
2,10,0,2,0,^,^,14100484
2,10,0,2,1,^,^,14100484
2,10,0,2,2,0.08,11,14100484
2,10,0,2,3,^,^,14100484
2,10,1,0,0,^,^,14100484
